"GEO_ID","NAME","B08302_001E","B08302_001M","B08302_002E","B08302_002M","B08302_003E","B08302_003M","B08302_004E","B08302_004M","B08302_005E","B08302_005M","B08302_006E","B08302_006M","B08302_007E","B08302_007M","B08302_008E","B08302_008M","B08302_009E","B08302_009M","B08302_010E","B08302_010M","B08302_011E","B08302_011M","B08302_012E","B08302_012M","B08302_013E","B08302_013M","B08302_014E","B08302_014M","B08302_015E","B08302_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!12:00 a.m. to 4:59 a.m.","Margin of Error!!Total!!12:00 a.m. to 4:59 a.m.","Estimate!!Total!!5:00 a.m. to 5:29 a.m.","Margin of Error!!Total!!5:00 a.m. to 5:29 a.m.","Estimate!!Total!!5:30 a.m. to 5:59 a.m.","Margin of Error!!Total!!5:30 a.m. to 5:59 a.m.","Estimate!!Total!!6:00 a.m. to 6:29 a.m.","Margin of Error!!Total!!6:00 a.m. to 6:29 a.m.","Estimate!!Total!!6:30 a.m. to 6:59 a.m.","Margin of Error!!Total!!6:30 a.m. to 6:59 a.m.","Estimate!!Total!!7:00 a.m. to 7:29 a.m.","Margin of Error!!Total!!7:00 a.m. to 7:29 a.m.","Estimate!!Total!!7:30 a.m. to 7:59 a.m.","Margin of Error!!Total!!7:30 a.m. to 7:59 a.m.","Estimate!!Total!!8:00 a.m. to 8:29 a.m.","Margin of Error!!Total!!8:00 a.m. to 8:29 a.m.","Estimate!!Total!!8:30 a.m. to 8:59 a.m.","Margin of Error!!Total!!8:30 a.m. to 8:59 a.m.","Estimate!!Total!!9:00 a.m. to 9:59 a.m.","Margin of Error!!Total!!9:00 a.m. to 9:59 a.m.","Estimate!!Total!!10:00 a.m. to 10:59 a.m.","Margin of Error!!Total!!10:00 a.m. to 10:59 a.m.","Estimate!!Total!!11:00 a.m. to 11:59 a.m.","Margin of Error!!Total!!11:00 a.m. to 11:59 a.m.","Estimate!!Total!!12:00 p.m. to 3:59 p.m.","Margin of Error!!Total!!12:00 p.m. to 3:59 p.m.","Estimate!!Total!!4:00 p.m. to 11:59 p.m.","Margin of Error!!Total!!4:00 p.m. to 11:59 p.m.",
"1500000US250251706011","Block Group 1, Census Tract 1706.01, Suffolk County, Massachusetts","674","230","83","54","0","12","62","64","83","88","0","12","78","62","19","23","117","78","63","54","54","55","25","29","19","32","51","45","20","32",
"1500000US250251706012","Block Group 2, Census Tract 1706.01, Suffolk County, Massachusetts","864","281","15","16","14","17","24","38","156","112","100","89","198","127","35","29","128","95","60","47","85","71","16","19","9","14","0","12","24","27",
"1500000US250251706013","Block Group 3, Census Tract 1706.01, Suffolk County, Massachusetts","488","148","8","13","53","74","34","31","46","35","71","57","58","40","55","31","18","20","42","40","21","28","0","12","0","12","60","52","22","26",
"1500000US250251706014","Block Group 4, Census Tract 1706.01, Suffolk County, Massachusetts","490","174","0","12","16","24","23","26","22","31","59","42","69","64","46","47","72","78","78","77","15","20","8","12","25","38","20","25","37","40",
"1500000US250251707011","Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts","353","137","0","12","23","23","16","20","66","42","46","36","41","32","46","44","5","9","23","28","0","12","4","6","0","12","29","29","54","73",
"1500000US250251707012","Block Group 2, Census Tract 1707.01, Suffolk County, Massachusetts","652","236","30","33","104","81","18","18","58","65","79","64","83","83","26","25","68","63","29","23","41","42","28","31","0","12","32","30","56","50",
"1500000US250251707021","Block Group 1, Census Tract 1707.02, Suffolk County, Massachusetts","528","284","34","54","37","49","23","32","71","94","96","91","60","73","31","36","60","75","10","19","45","72","12","49","0","12","49","53","0","12",
"1500000US250251707022","Block Group 2, Census Tract 1707.02, Suffolk County, Massachusetts","988","376","134","206","36","49","133","158","33","36","81","79","104","106","67","82","222","157","0","12","41","65","0","12","0","12","84","76","53","63",
"1500000US250251707023","Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts","316","177","7","14","48","63","14","23","77","86","0","12","32","52","31","40","54","59","0","12","0","12","0","12","53","76","0","12","0","12",
"1500000US250251707024","Block Group 4, Census Tract 1707.02, Suffolk County, Massachusetts","323","171","0","12","11","23","0","12","55","63","0","12","67","61","13","22","0","12","18","30","0","12","0","12","11","24","16","32","132","137",
"1500000US250251707025","Block Group 5, Census Tract 1707.02, Suffolk County, Massachusetts","648","305","41","65","125","168","0","12","65","62","0","12","53","59","0","12","9","18","0","12","0","12","0","12","57","95","152","127","146","134",
"1500000US250251708001","Block Group 1, Census Tract 1708, Suffolk County, Massachusetts","931","273","145","100","141","130","35","56","49","62","32","50","130","99","112","103","29","42","57","50","83","97","25","29","30","26","46","71","17","25",
"1500000US250251708002","Block Group 2, Census Tract 1708, Suffolk County, Massachusetts","667","235","0","12","4","15","18","29","61","70","22","25","133","81","51","50","118","115","89","73","0","12","8","13","64","63","83","60","16","26",
"1500000US250251708003","Block Group 3, Census Tract 1708, Suffolk County, Massachusetts","399","217","0","12","95","102","0","12","50","72","58","58","17","29","15","21","57","67","0","12","52","44","0","12","0","12","47","60","8","33",
"1500000US250251708004","Block Group 4, Census Tract 1708, Suffolk County, Massachusetts","690","308","68","55","43","50","100","80","29","36","30","52","64","93","43","47","120","110","0","12","24","41","41","46","19","32","44","58","65","93",
"1500000US250251801011","Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts","644","174","58","60","26","34","0","12","29","34","38","44","126","95","195","107","21","25","18","30","93","68","11","18","0","12","19","24","10","16",
"1500000US250251801012","Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts","559","142","6","11","7","14","0","12","10","16","47","40","75","83","14","22","141","69","38","37","154","107","10","17","0","12","38","49","19","31",
"1500000US250251801013","Block Group 3, Census Tract 1801.01, Suffolk County, Massachusetts","1112","237","27","31","14","22","12","22","129","74","115","93","119","68","91","76","67","55","0","12","213","115","0","12","126","114","140","104","59","64",
"1500000US250251802001","Block Group 1, Census Tract 1802, Suffolk County, Massachusetts","368","97","13","19","0","12","0","12","7","11","8","12","26","29","70","43","53","41","28","27","28","26","40","34","0","12","30","28","65","58",
"1500000US250251802002","Block Group 2, Census Tract 1802, Suffolk County, Massachusetts","331","88","0","12","0","12","14","19","51","31","33","41","25","22","47","30","37","30","30","27","18","18","0","12","30","26","30","33","16","20",
"1500000US250251802003","Block Group 3, Census Tract 1802, Suffolk County, Massachusetts","396","103","0","12","37","33","9","14","37","33","68","62","18","21","61","54","19","22","9","15","10","17","0","12","33","53","95","70","0","12",
"1500000US250251802004","Block Group 4, Census Tract 1802, Suffolk County, Massachusetts","557","113","44","47","14","22","0","12","50","36","26","25","90","58","50","37","105","68","18","19","33","23","21","20","19","21","64","41","23","36",
"1500000US250251803011","Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts","402","133","28","30","16","27","38","39","12","19","15","17","74","72","38","49","24","26","72","68","70","65","0","12","0","12","8","15","7","12",
"1500000US250251803012","Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts","689","224","46","51","7","11","39","33","60","52","36","41","84","67","113","75","75","85","38","40","79","95","0","12","24","36","15","23","73","74",
"1500000US250251803013","Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts","332","111","12","14","0","12","0","12","41","35","18","22","37","32","72","52","16","18","92","73","6","10","0","12","10","15","20","24","8","12",
"1500000US250251803014","Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts","439","128","37","36","10","16","10","19","0","12","16","17","104","86","56","41","108","52","18","20","0","12","9","14","23","30","12","19","36","38",
"1500000US250251804001","Block Group 1, Census Tract 1804, Suffolk County, Massachusetts","410","136","33","29","42","39","34","35","6","9","30","32","58","55","47","32","57","44","18","22","15","19","5","8","10","12","22","20","33","32",
"1500000US250251804002","Block Group 2, Census Tract 1804, Suffolk County, Massachusetts","497","121","0","12","0","12","23","21","75","49","10","10","65","53","127","68","40","29","4","8","15","19","45","55","12","20","43","41","38","36",
"1500000US250251805001","Block Group 1, Census Tract 1805, Suffolk County, Massachusetts","608","181","9","14","11","16","42","43","28","34","87","88","73","48","81","56","127","83","40","45","19","28","14","21","14","20","63","49","0","12",
"1500000US250251805002","Block Group 2, Census Tract 1805, Suffolk County, Massachusetts","330","111","16","25","8","14","35","38","0","12","19","21","76","40","40","39","47","39","71","83","18","23","0","12","0","12","0","12","0","12",
"1500000US250251805003","Block Group 3, Census Tract 1805, Suffolk County, Massachusetts","848","275","41","44","3","8","41","60","11","17","60","63","241","139","195","183","31","36","10","15","16","23","20","22","15","24","0","12","164","160",
"1500000US250251805004","Block Group 4, Census Tract 1805, Suffolk County, Massachusetts","668","153","30","39","33","33","34","38","64","55","93","63","88","75","50","42","97","56","68","52","24","29","40","44","0","12","37","32","10","15",
"1500000US250259801011","Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts","42","47","18","35","0","12","1","2","1","2","2","5","6","11","0","12","9","20","0","12","0","12","1","4","0","12","1","2","3","9",
"1500000US250259803001","Block Group 1, Census Tract 9803, Suffolk County, Massachusetts","56","55","0","12","0","12","9","21","0","12","17","39","0","12","0","12","0","12","0","12","0","12","21","38","0","12","9","21","0","12",
"1500000US250259807001","Block Group 1, Census Tract 9807, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259810001","Block Group 1, Census Tract 9810, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259811001","Block Group 1, Census Tract 9811, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259811002","Block Group 2, Census Tract 9811, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259811003","Block Group 3, Census Tract 9811, Suffolk County, Massachusetts","8","12","0","12","0","12","0","12","0","12","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","6","0","12",
"1500000US250259811004","Block Group 4, Census Tract 9811, Suffolk County, Massachusetts","37","38","0","12","0","12","0","12","5","8","0","12","5","8","0","12","0","12","0","12","4","6","0","12","0","12","23","37","0","12",
"1500000US250259812011","Block Group 1, Census Tract 9812.01, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259812021","Block Group 1, Census Tract 9812.02, Suffolk County, Massachusetts","103","88","9","16","0","12","6","14","45","42","0","12","30","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","23",
"1500000US250259813001","Block Group 1, Census Tract 9813, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259813002","Block Group 2, Census Tract 9813, Suffolk County, Massachusetts","379","123","0","12","0","12","4","6","4","7","43","53","17","17","46","38","106","72","60","37","28","24","20","21","0","12","51","73","0","12",
"1500000US250259815011","Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259815021","Block Group 1, Census Tract 9815.02, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259816001","Block Group 1, Census Tract 9816, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259817001","Block Group 1, Census Tract 9817, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259818001","Block Group 1, Census Tract 9818, Suffolk County, Massachusetts","4","6","0","12","0","12","0","12","0","12","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250259901010","Block Group 0, Census Tract 9901.01, Suffolk County, Massachusetts","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
