OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date,POSTCODE
"663105",MM-0200,,Brockton,Brockton - Commuter Rail,,Commuter Rail,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,"0",place-MM-0200,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02302"
"663106",MM-0200-CS,,Brockton,Brockton - Commuter Rail - Track 2,"2",Track 2,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,"0",place-MM-0200,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02302"
"663107",MM-0200-S,,Brockton,Brockton - Commuter Rail - Track 1,"1",Track 1,42.084659,-71.016534,CR-zone-4,,https://www.mbta.com/stops/place-MM-0200,,"0",place-MM-0200,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02302"
"663109",MM-0219-S,,Campello,Campello - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.060951,-71.011004,CR-zone-5,,https://www.mbta.com/stops/place-MM-0219,,"0",place-MM-0219,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02301"
"663111",MM-0277-S,,Bridgewater,Bridgewater - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),41.984916,-70.96537,CR-zone-6,,https://www.mbta.com/stops/place-MM-0277,,"0",place-MM-0277,"1",Bridgewater,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02324"
"663113",MM-0356-S,,Middleborough/Lakeville,Middleborough/Lakeville - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),41.87821,-70.918444,CR-zone-8,,https://www.mbta.com/stops/place-MM-0356,,"0",place-MM-0356,"1",Lakeville,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02347"
"663115",NB-0064-S,,Roslindale Village,Roslindale Village - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.287442,-71.130283,CR-zone-1,,https://www.mbta.com/stops/place-NB-0064,,"0",place-NB-0064,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02131"
"663117",NB-0072-S,,Bellevue,Bellevue - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.286588,-71.145557,CR-zone-1,,https://www.mbta.com/stops/place-NB-0072,,"0",place-NB-0072,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02131"
"663119",NB-0076-S,,Highland,Highland - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.284969,-71.153937,CR-zone-1,,https://www.mbta.com/stops/place-NB-0076,,"0",place-NB-0076,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02132"
"663121",NB-0080-S,,West Roxbury,West Roxbury - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.281358,-71.160065,CR-zone-1,,https://www.mbta.com/stops/place-NB-0080,,"0",place-NB-0080,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02132"
"663123",NB-0109-S,,Hersey,Hersey - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.275648,-71.215528,CR-zone-2,,https://www.mbta.com/stops/place-NB-0109,,"0",place-NB-0109,"1",Needham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02492"
"663126",NB-0120-S,,Needham Junction,Needham Junction - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.273187,-71.235559,CR-zone-2,,https://www.mbta.com/stops/place-NB-0120,,"0",place-NB-0120,"1",Needham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02492"
"663128",NB-0127-S,,Needham Center,Needham Center - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.280775,-71.237686,CR-zone-2,,https://www.mbta.com/stops/place-NB-0127,,"0",place-NB-0127,"1",Needham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02492"
"663130",NB-0137-S,,Needham Heights,Needham Heights - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.293444,-71.236027,CR-zone-2,,https://www.mbta.com/stops/place-NB-0137,,"0",place-NB-0137,"1",Needham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02494"
"663132",NEC-1659-03,,Wickford Junction,Wickford Junction - Commuter Rail - Track 3 (All Trains),"3",Track 3 (All Trains),41.581289,-71.491147,CR-zone-10,,https://www.mbta.com/stops/place-NEC-1659,,"0",place-NEC-1659,"1",North Kingstown,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663134",NEC-1768-03,,TF Green Airport,TF Green Airport - Commuter Rail - Track 3 (All Trains),"3",Track 3 (All Trains),41.726599,-71.442453,CR-zone-9,,https://www.mbta.com/stops/place-NEC-1768,,"0",place-NEC-1768,"1",Warwick,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663136",NEC-1851,,Providence,Providence - Commuter Rail,,Commuter Rail,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,"0",place-NEC-1851,"1",Providence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663137",NEC-1851-01,,Providence,Providence - Commuter Rail - Track 1,"1",Track 1,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,"0",place-NEC-1851,"1",Providence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663138",NEC-1851-02,,Providence,Providence - Commuter Rail - Track 2,"2",Track 2,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,"0",place-NEC-1851,"1",Providence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663139",NEC-1851-03,,Providence,Providence - Commuter Rail - Track 3,"3",Track 3,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,"0",place-NEC-1851,"1",Providence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663140",NEC-1851-05,,Providence,Providence - Commuter Rail - Track 5,"5",Track 5,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,"0",place-NEC-1851,"1",Providence,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663142",NEC-1891,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail,,Commuter Rail,41.878762,-71.392,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,"0",place-NEC-1891,"1",Pawtucket,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663143",NEC-1891-01,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),41.878804,-71.392048,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,"0",place-NEC-1891,"1",Pawtucket,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663144",NEC-1891-02,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),41.878721,-71.391959,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,"0",place-NEC-1891,"1",Pawtucket,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,
"663149",NEC-1919,,South Attleboro,South Attleboro - Commuter Rail,,Commuter Rail,41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,"0",place-NEC-1919,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663150",NEC-1919-01,,South Attleboro,South Attleboro - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,"0",place-NEC-1919,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663151",NEC-1919-02,,South Attleboro,South Attleboro - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,"0",place-NEC-1919,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663153",NEC-1969,,Attleboro,Attleboro - Commuter Rail,,Commuter Rail,41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,"0",place-NEC-1969,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663154",NEC-1969-03,,Attleboro,Attleboro - Commuter Rail - Track 3 (Outbound),"3",Track 3 (Outbound),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,"0",place-NEC-1969,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663155",NEC-1969-04,,Attleboro,Attleboro - Commuter Rail - Track 4 (Boston),"4",Track 4 (Boston),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,"0",place-NEC-1969,"1",Attleboro,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02703"
"663157",NEC-2040,,Mansfield,Mansfield - Commuter Rail,,Commuter Rail,42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,"0",place-NEC-2040,"1",Mansfield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02048"
"663158",NEC-2040-01,,Mansfield,Mansfield - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,"0",place-NEC-2040,"1",Mansfield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02048"
"663159",NEC-2040-02,,Mansfield,Mansfield - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,"0",place-NEC-2040,"1",Mansfield,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02048"
"663161",NEC-2108,,Sharon,Sharon - Commuter Rail,,Commuter Rail,42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,"0",place-NEC-2108,"1",Sharon,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02067"
"663162",NEC-2108-01,,Sharon,Sharon - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,"0",place-NEC-2108,"1",Sharon,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02067"
"663163",NEC-2108-02,,Sharon,Sharon - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,"0",place-NEC-2108,"1",Sharon,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02067"
"663165",NEC-2139,,Canton Junction,Canton Junction - Commuter Rail,,Commuter Rail,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,"0",place-NEC-2139,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663166",NEC-2139-01,,Canton Junction,Canton Junction - Commuter Rail - Track 1,"1",Track 1,42.162024,-71.153828,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,"0",place-NEC-2139,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663167",NEC-2139-02,,Canton Junction,Canton Junction - Commuter Rail - Track 2,"2",Track 2,42.162197,-71.153718,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,"0",place-NEC-2139,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663168",SB-0150-04,,Canton Junction,Canton Junction - Commuter Rail - Track 4,"4",Track 4,42.161746,-71.152837,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,"0",place-NEC-2139,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663169",SB-0150-06,,Canton Junction,Canton Junction - Commuter Rail - Track 6,"6",Track 6,42.163115,-71.153581,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,"0",place-NEC-2139,"1",Canton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02021"
"663171",NEC-2173,,Route 128,Route 128 - Commuter Rail,,Commuter Rail,42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,"0",place-NEC-2173,"1",Westwood,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02026"
"663172",NEC-2173-01,,Route 128,Route 128 - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,"0",place-NEC-2173,"1",Westwood,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02026"
"663173",NEC-2173-02,,Route 128,Route 128 - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,"0",place-NEC-2173,"1",Westwood,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02026"
"663175",NEC-2203,,Hyde Park,Hyde Park - Commuter Rail,,Commuter Rail,42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,"0",place-NEC-2203,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02136"
"663176",NEC-2203-02,,Hyde Park,Hyde Park - Commuter Rail - Track 2 (South Station),"2",Track 2 (South Station),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,"0",place-NEC-2203,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02136"
"663177",NEC-2203-03,,Hyde Park,Hyde Park - Commuter Rail - Track 3 (Outbound),"3",Track 3 (Outbound),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,"0",place-NEC-2203,"1",Boston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02136"
"663179",NHRML-0055,,West Medford,West Medford - Commuter Rail,,Commuter Rail,42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,"0",place-NHRML-0055,"2",Medford,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02155"
"663180",NHRML-0055-01,,West Medford,West Medford - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,"0",place-NHRML-0055,"2",Medford,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02155"
"663181",NHRML-0055-02,,West Medford,West Medford - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,"0",place-NHRML-0055,"2",Medford,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02155"
"663183",NHRML-0073,,Wedgemere,Wedgemere - Commuter Rail,,Commuter Rail,42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,"0",place-NHRML-0073,"1",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663184",NHRML-0073-01,,Wedgemere,Wedgemere - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,"0",place-NHRML-0073,"1",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663185",NHRML-0073-02,,Wedgemere,Wedgemere - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,"0",place-NHRML-0073,"1",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663187",NHRML-0078,,Winchester Center,Winchester Center - Commuter Rail,,Commuter Rail,42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,"0",place-NHRML-0078,"2",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663188",NHRML-0078-01,,Winchester Center,Winchester Center - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,"0",place-NHRML-0078,"2",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663189",NHRML-0078-02,,Winchester Center,Winchester Center - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,"0",place-NHRML-0078,"2",Winchester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01890"
"663191",NHRML-0116,,Mishawum,Mishawum - Commuter Rail,,Commuter Rail,42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,"0",place-NHRML-0116,"2",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663192",NHRML-0116-01,,Mishawum,Mishawum - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,"0",place-NHRML-0116,"2",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663193",NHRML-0116-02,,Mishawum,Mishawum - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,"0",place-NHRML-0116,"2",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663195",NHRML-0127,,Anderson/Woburn,Anderson/Woburn - Commuter Rail,,Commuter Rail,42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,"0",place-NHRML-0127,"1",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663196",NHRML-0127-01,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,"0",place-NHRML-0127,"1",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663197",NHRML-0127-02,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,"0",place-NHRML-0127,"1",Woburn,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01801"
"663199",NHRML-0152,,Wilmington,Wilmington - Commuter Rail,,Commuter Rail,42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,"0",place-NHRML-0152,"1",Wilmington,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01887"
"663200",NHRML-0152-01,,Wilmington,Wilmington - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,"0",place-NHRML-0152,"1",Wilmington,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01887"
"663201",NHRML-0152-02,,Wilmington,Wilmington - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,"0",place-NHRML-0152,"1",Wilmington,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01887"
"663203",NHRML-0218,,North Billerica,North Billerica - Commuter Rail,,Commuter Rail,42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,"0",place-NHRML-0218,"1",Billerica,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01862"
"663204",NHRML-0218-01,,North Billerica,North Billerica - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,"0",place-NHRML-0218,"1",Billerica,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01862"
"663205",NHRML-0218-02,,North Billerica,North Billerica - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,"0",place-NHRML-0218,"1",Billerica,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01862"
"663207",NHRML-0254,,Lowell,Lowell - Commuter Rail,,Commuter Rail,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,"0",place-NHRML-0254,"1",Lowell,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01851"
"663208",NHRML-0254-03,,Lowell,Lowell - Commuter Rail - Track 3,"3",Track 3,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,"0",place-NHRML-0254,"1",Lowell,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01851"
"663209",NHRML-0254-04,,Lowell,Lowell - Commuter Rail - Track 4,"4",Track 4,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,"0",place-NHRML-0254,"1",Lowell,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01851"
"663211",PB-0158-S,,South Weymouth,South Weymouth - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.155025,-70.953302,CR-zone-3,,https://www.mbta.com/stops/place-PB-0158,,"0",place-PB-0158,"1",Weymouth,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02190"
"663213",PB-0194-S,,Abington,Abington - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.107156,-70.934405,CR-zone-4,,https://www.mbta.com/stops/place-PB-0194,,"0",place-PB-0194,"1",Abington,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02351"
"663215",PB-0212-S,,Whitman,Whitman - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.082749,-70.923411,CR-zone-5,,https://www.mbta.com/stops/place-PB-0212,,"0",place-PB-0212,"1",Whitman,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02382"
