"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1500000US250250911002","Block Group 2, Census Tract 911, Suffolk County, Massachusetts","621","233","409","211","328","184","81","61","81","61","0","12","0","12","0","12","0","12","212","114","20","32","6","11","135","87","51","66","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250250911003","Block Group 3, Census Tract 911, Suffolk County, Massachusetts","582","179","350","159","219","98","131","105","131","105","0","12","0","12","0","12","0","12","222","101","85","79","0","12","137","70","0","12","0","12","0","12","0","12","0","12","0","12","10","18","0","12",
"1500000US250250911004","Block Group 4, Census Tract 911, Suffolk County, Massachusetts","316","136","238","106","214","98","24","20","24","20","0","12","0","12","0","12","0","12","72","48","8","12","0","12","64","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","13",
"1500000US250250911005","Block Group 5, Census Tract 911, Suffolk County, Massachusetts","514","185","398","167","266","146","132","87","101","80","12","18","19","39","0","12","0","12","70","53","19","33","0","12","51","47","0","12","0","12","16","26","13","24","0","12","17","20","0","12","0","12",
"1500000US250250912001","Block Group 1, Census Tract 912, Suffolk County, Massachusetts","575","180","391","156","363","155","28","46","28","46","0","12","0","12","0","12","0","12","123","76","26","26","0","12","97","71","0","12","0","12","0","12","0","12","0","12","0","12","61","80","0","12",
"1500000US250250912002","Block Group 2, Census Tract 912, Suffolk County, Massachusetts","720","203","293","120","239","102","54","57","54","57","0","12","0","12","0","12","0","12","401","148","72","52","0","12","329","139","0","12","0","12","0","12","0","12","0","12","26","29","0","12","0","12",
"1500000US250250912003","Block Group 3, Census Tract 912, Suffolk County, Massachusetts","252","118","147","80","55","32","92","73","84","70","0","12","0","12","0","12","8","15","87","66","87","66","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","0","12","11","20",
"1500000US250250913001","Block Group 1, Census Tract 913, Suffolk County, Massachusetts","728","220","438","164","304","104","134","118","125","118","0","12","9","15","0","12","0","12","230","143","92","79","0","12","138","105","0","12","0","12","0","12","0","12","19","28","32","35","0","12","9","15",
"1500000US250250913002","Block Group 2, Census Tract 913, Suffolk County, Massachusetts","352","113","171","61","116","43","55","35","48","34","7","13","0","12","0","12","0","12","172","89","126","71","0","12","46","38","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12",
"1500000US250250914001","Block Group 1, Census Tract 914, Suffolk County, Massachusetts","672","154","284","77","232","64","52","49","27","30","0","12","25","40","0","12","0","12","287","122","180","100","0","12","103","71","4","6","0","12","0","12","0","12","11","19","90","91","0","12","0","12",
"1500000US250250914002","Block Group 2, Census Tract 914, Suffolk County, Massachusetts","339","123","142","75","119","72","23","22","21","23","2","9","0","12","0","12","0","12","165","114","135","110","0","12","26","36","4","7","0","12","0","12","0","12","0","12","19","20","0","12","13","18",
"1500000US250250915001","Block Group 1, Census Tract 915, Suffolk County, Massachusetts","1010","314","545","218","421","174","124","95","83","75","41","54","0","12","0","12","0","12","378","133","127","74","0","12","251","115","0","12","0","12","0","12","0","12","26","40","39","39","0","12","22","28",
"1500000US250250915002","Block Group 2, Census Tract 915, Suffolk County, Massachusetts","622","206","418","147","356","131","62","69","54","68","0","12","8","12","0","12","0","12","145","129","123","132","0","12","22","25","0","12","0","12","0","12","0","12","0","12","47","39","0","12","12","19",
"1500000US250250915003","Block Group 3, Census Tract 915, Suffolk County, Massachusetts","359","143","207","65","162","63","45","52","17","27","28","43","0","12","0","12","0","12","137","103","84","91","0","12","53","63","0","12","0","12","0","12","0","12","1","12","14","17","0","12","0","12",
"1500000US250250916001","Block Group 1, Census Tract 916, Suffolk County, Massachusetts","574","153","413","125","273","93","140","101","140","101","0","12","0","12","0","12","0","12","140","63","84","71","30","37","26","34","0","12","0","12","0","12","0","12","0","12","0","12","21","32","0","12",
"1500000US250250916002","Block Group 2, Census Tract 916, Suffolk County, Massachusetts","562","220","312","170","288","173","24","33","24","33","0","12","0","12","0","12","0","12","229","144","94","78","0","12","118","115","17","27","0","12","0","12","0","12","0","12","21","33","0","12","0","12",
"1500000US250250916003","Block Group 3, Census Tract 916, Suffolk County, Massachusetts","95","57","55","58","55","58","0","12","0","12","0","12","0","12","0","12","0","12","32","28","0","12","7","13","25","24","0","12","0","12","0","12","0","12","0","12","8","13","0","12","0","12",
"1500000US250250917001","Block Group 1, Census Tract 917, Suffolk County, Massachusetts","602","153","268","106","213","96","55","46","28","37","27","35","0","12","0","12","0","12","320","117","114","61","0","12","195","97","11","13","0","12","0","12","0","12","7","11","7","11","0","12","0","12",
"1500000US250250917002","Block Group 2, Census Tract 917, Suffolk County, Massachusetts","404","115","199","92","182","92","17","19","9","14","8","12","0","12","0","12","0","12","186","74","147","74","0","12","39","35","0","12","0","12","0","12","0","12","15","24","4","12","0","12","0","12",
"1500000US250250917003","Block Group 3, Census Tract 917, Suffolk County, Massachusetts","412","135","219","88","180","93","39","50","9","16","0","12","0","12","0","12","30","47","160","94","105","87","0","12","51","32","4","6","0","12","0","12","0","12","0","12","22","31","0","12","11","13",
"1500000US250250918001","Block Group 1, Census Tract 918, Suffolk County, Massachusetts","548","183","277","104","215","103","62","56","62","56","0","12","0","12","0","12","0","12","231","143","155","81","0","12","76","116","0","12","0","12","24","39","0","12","0","12","1","4","0","12","15","20",
"1500000US250250918002","Block Group 2, Census Tract 918, Suffolk County, Massachusetts","486","196","277","144","207","105","70","67","45","51","25","38","0","12","0","12","0","12","187","109","94","82","0","12","93","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","34",
"1500000US250250918003","Block Group 3, Census Tract 918, Suffolk County, Massachusetts","515","222","322","117","253","113","69","43","69","43","0","12","0","12","0","12","0","12","183","119","121","79","0","12","62","61","0","12","0","12","0","12","0","12","0","12","10","18","0","12","0","12",
"1500000US250250919001","Block Group 1, Census Tract 919, Suffolk County, Massachusetts","457","194","291","173","291","173","0","12","0","12","0","12","0","12","0","12","0","12","105","68","105","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","46","0","12","33","38",
"1500000US250250919002","Block Group 2, Census Tract 919, Suffolk County, Massachusetts","413","232","192","113","133","88","59","51","59","51","0","12","0","12","0","12","0","12","207","156","101","106","0","12","106","116","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22",
"1500000US250250919003","Block Group 3, Census Tract 919, Suffolk County, Massachusetts","535","229","206","80","178","82","28","21","28","21","0","12","0","12","0","12","0","12","329","222","252","196","0","12","50","66","27","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250250919004","Block Group 4, Census Tract 919, Suffolk County, Massachusetts","318","148","124","66","111","65","13","19","13","19","0","12","0","12","0","12","0","12","167","112","120","104","21","33","26","29","0","12","0","12","0","12","0","12","18","29","9","14","0","12","0","12",
"1500000US250250920001","Block Group 1, Census Tract 920, Suffolk County, Massachusetts","575","207","128","72","70","44","58","55","58","55","0","12","0","12","0","12","0","12","370","220","223","227","14","23","133","79","0","12","0","12","0","12","0","12","35","36","19","32","0","12","23","34",
"1500000US250250920002","Block Group 2, Census Tract 920, Suffolk County, Massachusetts","591","197","425","192","332","166","93","81","77","66","16","26","0","12","0","12","0","12","139","70","9","17","0","12","130","69","0","12","0","12","0","12","0","12","0","12","10","17","0","12","17","18",
"1500000US250250920003","Block Group 3, Census Tract 920, Suffolk County, Massachusetts","517","227","217","134","186","124","31","44","31","44","0","12","0","12","0","12","0","12","300","169","88","73","0","12","212","149","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250250920004","Block Group 4, Census Tract 920, Suffolk County, Massachusetts","526","203","300","168","250","157","50","59","50","59","0","12","0","12","0","12","0","12","208","88","188","83","0","12","20","23","0","12","0","12","0","12","0","12","0","12","18","28","0","12","0","12",
"1500000US250250921011","Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts","863","318","429","215","330","158","99","94","59","78","10","17","30","45","0","12","0","12","372","213","116","164","10","18","234","148","12","20","0","12","0","12","0","12","0","12","62","65","0","12","0","12",
"1500000US250250921012","Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts","837","402","480","256","446","242","34","67","0","12","8","15","26","65","0","12","0","12","187","161","88","99","0","12","99","118","0","12","0","12","0","12","0","12","0","12","170","110","0","12","0","12",
"1500000US250250921013","Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts","162","89","128","80","108","64","20","32","20","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","27","18","29","0","12","0","12",
"1500000US250250921014","Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts","399","174","258","153","214","142","44","54","44","54","0","12","0","12","0","12","0","12","85","84","0","12","0","12","67","77","18","27","0","12","0","12","0","12","0","12","56","51","0","12","0","12",
"1500000US250250921015","Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts","963","313","529","178","389","132","140","108","91","84","49","75","0","12","0","12","0","12","343","214","118","158","0","12","225","167","0","12","0","12","0","12","0","12","0","12","79","82","0","12","12","21",
"1500000US250250922001","Block Group 1, Census Tract 922, Suffolk County, Massachusetts","364","143","169","90","132","83","37","33","37","33","0","12","0","12","0","12","0","12","136","85","33","48","0","12","103","74","0","12","0","12","0","12","0","12","0","12","52","60","0","12","7","12",
"1500000US250250922002","Block Group 2, Census Tract 922, Suffolk County, Massachusetts","437","230","271","128","232","128","39","32","39","32","0","12","0","12","0","12","0","12","166","134","79","88","0","12","87","97","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250250922003","Block Group 3, Census Tract 922, Suffolk County, Massachusetts","335","103","228","102","161","95","67","56","67","56","0","12","0","12","0","12","0","12","79","41","44","36","0","12","35","36","0","12","0","12","0","12","0","12","0","12","16","22","0","12","12","18",
"1500000US250250922004","Block Group 4, Census Tract 922, Suffolk County, Massachusetts","292","163","136","107","129","105","7","12","7","12","0","12","0","12","0","12","0","12","59","45","7","12","0","12","29","29","23","28","0","12","0","12","0","12","0","12","30","49","0","12","67","83",
"1500000US250250923001","Block Group 1, Census Tract 923, Suffolk County, Massachusetts","360","131","275","103","210","91","65","54","65","54","0","12","0","12","0","12","0","12","82","65","45","43","0","12","12","21","25","41","0","12","0","12","0","12","0","12","3","5","0","12","0","12",
"1500000US250250923002","Block Group 2, Census Tract 923, Suffolk County, Massachusetts","264","144","119","97","103","96","16","23","0","12","16","23","0","12","0","12","0","12","133","73","105","66","0","12","28","34","0","12","0","12","0","12","0","12","0","12","12","20","0","12","0","12",
"1500000US250250923003","Block Group 3, Census Tract 923, Suffolk County, Massachusetts","518","164","182","93","77","45","105","80","53","50","25","33","27","28","0","12","0","12","303","135","172","69","0","12","131","77","0","12","0","12","0","12","10","17","0","12","11","18","0","12","12","16",
"1500000US250250923004","Block Group 4, Census Tract 923, Suffolk County, Massachusetts","251","106","143","63","134","61","9","14","0","12","0","12","9","14","0","12","0","12","96","80","54","47","0","12","42","66","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12",
"1500000US250250924001","Block Group 1, Census Tract 924, Suffolk County, Massachusetts","144","108","50","49","50","49","0","12","0","12","0","12","0","12","0","12","0","12","80","76","80","76","0","12","0","12","0","12","0","12","0","12","0","12","14","23","0","12","0","12","0","12",
"1500000US250250924002","Block Group 2, Census Tract 924, Suffolk County, Massachusetts","577","192","254","107","221","104","33","53","0","12","33","53","0","12","0","12","0","12","234","135","205","136","0","12","29","35","0","12","0","12","0","12","0","12","0","12","64","64","10","15","15","23",
"1500000US250250924003","Block Group 3, Census Tract 924, Suffolk County, Massachusetts","762","274","449","214","262","131","187","177","102","117","44","71","41","65","0","12","0","12","292","152","292","152","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","26","0","12","0","12",
"1500000US250250924004","Block Group 4, Census Tract 924, Suffolk County, Massachusetts","275","107","119","71","92","67","27","31","27","31","0","12","0","12","0","12","0","12","156","97","156","97","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250250924005","Block Group 5, Census Tract 924, Suffolk County, Massachusetts","512","311","290","179","208","115","82","95","62","97","20","27","0","12","0","12","0","12","222","186","222","186","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251001001","Block Group 1, Census Tract 1001, Suffolk County, Massachusetts","162","128","50","60","16","25","34","54","18","28","0","12","0","12","16","26","0","12","112","118","112","118","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251001002","Block Group 2, Census Tract 1001, Suffolk County, Massachusetts","384","213","311","209","167","134","144","133","113","114","31","47","0","12","0","12","0","12","73","68","73","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251001003","Block Group 3, Census Tract 1001, Suffolk County, Massachusetts","321","213","122","88","122","88","0","12","0","12","0","12","0","12","0","12","0","12","199","193","199","193","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251001004","Block Group 4, Census Tract 1001, Suffolk County, Massachusetts","340","139","148","96","132","89","16","23","16","23","0","12","0","12","0","12","0","12","181","90","123","75","0","12","39","49","19","27","0","12","0","12","0","12","0","12","10","24","0","12","1","4",
"1500000US250251001005","Block Group 5, Census Tract 1001, Suffolk County, Massachusetts","280","167","95","80","95","80","0","12","0","12","0","12","0","12","0","12","0","12","170","137","154","134","0","12","16","27","0","12","0","12","0","12","0","12","0","12","15","25","0","12","0","12",
"1500000US250251001006","Block Group 6, Census Tract 1001, Suffolk County, Massachusetts","352","148","138","84","132","84","6","8","0","12","6","8","0","12","0","12","0","12","109","74","109","74","0","12","0","12","0","12","0","12","15","22","0","12","0","12","33","45","20","30","37","56",
"1500000US250251001007","Block Group 7, Census Tract 1001, Suffolk County, Massachusetts","432","224","206","113","155","93","51","56","51","56","0","12","0","12","0","12","0","12","207","139","162","114","0","12","45","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","31",
"1500000US250251002001","Block Group 1, Census Tract 1002, Suffolk County, Massachusetts","373","124","282","106","247","104","35","30","23","21","0","12","12","18","0","12","0","12","69","54","50","52","0","12","10","16","9","13","0","12","0","12","0","12","12","18","10","16","0","12","0","12",
"1500000US250251002002","Block Group 2, Census Tract 1002, Suffolk County, Massachusetts","354","135","156","65","122","58","34","25","26","22","8","13","0","12","0","12","0","12","181","111","153","96","0","12","28","48","0","12","0","12","0","12","0","12","0","12","0","12","17","29","0","12",
"1500000US250251002003","Block Group 3, Census Tract 1002, Suffolk County, Massachusetts","530","167","305","138","228","124","77","68","69","67","8","14","0","12","0","12","0","12","214","93","131","92","0","12","83","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","15",
"1500000US250251003001","Block Group 1, Census Tract 1003, Suffolk County, Massachusetts","539","234","413","199","258","169","155","144","91","78","54","68","10","16","0","12","0","12","66","69","34","36","0","12","32","55","0","12","0","12","0","12","0","12","0","12","29","47","10","15","21","30",
"1500000US250251003002","Block Group 2, Census Tract 1003, Suffolk County, Massachusetts","290","122","191","86","191","86","0","12","0","12","0","12","0","12","0","12","0","12","77","77","55","66","0","12","22","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","24",
"1500000US250251003003","Block Group 3, Census Tract 1003, Suffolk County, Massachusetts","209","135","93","73","72","69","21","23","0","12","21","23","0","12","0","12","0","12","116","88","47","46","0","12","69","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251003004","Block Group 4, Census Tract 1003, Suffolk County, Massachusetts","337","148","185","109","185","109","0","12","0","12","0","12","0","12","0","12","0","12","140","82","83","67","10","17","47","42","0","12","0","12","0","12","0","12","0","12","12","20","0","12","0","12",
"1500000US250251004001","Block Group 1, Census Tract 1004, Suffolk County, Massachusetts","472","187","235","118","221","118","14","17","6","13","8","15","0","12","0","12","0","12","176","90","16","18","0","12","160","90","0","12","0","12","0","12","0","12","0","12","61","81","0","12","0","12",
"1500000US250251004002","Block Group 2, Census Tract 1004, Suffolk County, Massachusetts","657","222","405","129","363","119","42","49","30","35","12","21","0","12","0","12","0","12","211","157","104","72","0","12","107","102","0","12","0","12","0","12","0","12","0","12","41","43","0","12","0","12",
"1500000US250251004003","Block Group 3, Census Tract 1004, Suffolk County, Massachusetts","487","180","269","142","236","132","33","29","25","24","8","14","0","12","0","12","0","12","190","142","66","103","0","12","124","99","0","12","0","12","0","12","0","12","0","12","0","12","20","24","8","14",
"1500000US250251004004","Block Group 4, Census Tract 1004, Suffolk County, Massachusetts","709","261","337","125","275","111","62","51","52","49","10","15","0","12","0","12","0","12","283","184","94","59","89","134","100","99","0","12","0","12","47","62","0","12","0","12","24","39","0","12","18","22",
"1500000US250251005001","Block Group 1, Census Tract 1005, Suffolk County, Massachusetts","624","247","522","236","317","115","205","201","60","64","58","83","87","117","0","12","0","12","87","54","0","12","0","12","87","54","0","12","0","12","0","12","0","12","0","12","3","7","12","19","0","12",
"1500000US250251005002","Block Group 2, Census Tract 1005, Suffolk County, Massachusetts","598","202","245","127","134","78","111","93","90","87","21","34","0","12","0","12","0","12","254","141","22","36","16","25","216","125","0","12","0","12","0","12","0","12","0","12","57","56","0","12","42","46",
"1500000US250251005003","Block Group 3, Census Tract 1005, Suffolk County, Massachusetts","504","238","257","155","257","155","0","12","0","12","0","12","0","12","0","12","0","12","247","144","89","85","0","12","158","101","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251005004","Block Group 4, Census Tract 1005, Suffolk County, Massachusetts","870","404","451","222","394","197","57","68","57","68","0","12","0","12","0","12","0","12","419","243","100","108","48","62","248","222","23","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251005005","Block Group 5, Census Tract 1005, Suffolk County, Massachusetts","538","356","238","152","225","146","13","25","13","25","0","12","0","12","0","12","0","12","300","244","211","176","0","12","89","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251006011","Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts","424","150","338","132","338","132","0","12","0","12","0","12","0","12","0","12","0","12","86","60","47","45","0","12","39","37","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251006012","Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts","433","131","328","128","310","128","18","29","18","29","0","12","0","12","0","12","0","12","94","49","4","17","0","12","90","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","20",
"1500000US250251006013","Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts","669","198","428","167","388","155","40","42","40","42","0","12","0","12","0","12","0","12","229","138","58","69","0","12","171","146","0","12","0","12","0","12","0","12","0","12","12","20","0","12","0","12",
"1500000US250251006014","Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts","1279","370","699","286","639","299","60","70","60","70","0","12","0","12","0","12","0","12","552","253","193","121","0","12","359","230","0","12","0","12","17","27","0","12","0","12","11","19","0","12","0","12",
"1500000US250251006031","Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts","463","110","319","81","308","83","11","16","11","16","0","12","0","12","0","12","0","12","80","59","7","9","0","12","62","54","11","17","0","12","0","12","21","28","0","12","8","12","21","26","14","16",
"1500000US250251006032","Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts","599","211","550","203","508","210","42","38","37","37","0","12","0","12","5","10","0","12","31","48","1","7","0","12","0","12","30","48","0","12","0","12","0","12","0","12","11","21","0","12","7","9",
"1500000US250251007001","Block Group 1, Census Tract 1007, Suffolk County, Massachusetts","529","191","363","175","346","163","17","30","17","30","0","12","0","12","0","12","0","12","136","87","10","16","0","12","126","85","0","12","0","12","0","12","0","12","0","12","21","27","0","12","9","15",
"1500000US250251007002","Block Group 2, Census Tract 1007, Suffolk County, Massachusetts","564","222","505","230","368","173","137","84","116","79","7","16","14","25","0","12","0","12","28","33","0","12","0","12","28","33","0","12","0","12","0","12","0","12","0","12","17","26","14","24","0","12",
"1500000US250251007003","Block Group 3, Census Tract 1007, Suffolk County, Massachusetts","272","101","231","94","206","80","25","29","9","13","0","12","16","25","0","12","0","12","40","28","0","12","0","12","40","28","0","12","0","12","0","12","0","12","0","12","1","3","0","12","0","12",
"1500000US250251007004","Block Group 4, Census Tract 1007, Suffolk County, Massachusetts","523","170","318","112","251","108","67","54","58","53","9","14","0","12","0","12","0","12","77","55","9","14","0","12","68","54","0","12","0","12","0","12","0","12","0","12","121","149","0","12","7","10",
"1500000US250251007005","Block Group 5, Census Tract 1007, Suffolk County, Massachusetts","430","171","349","149","291","152","58","56","28","32","30","46","0","12","0","12","0","12","63","45","22","24","0","12","41","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","21",
"1500000US250251008001","Block Group 1, Census Tract 1008, Suffolk County, Massachusetts","310","136","172","90","114","78","58","64","58","64","0","12","0","12","0","12","0","12","120","77","35","55","0","12","85","61","0","12","0","12","0","12","0","12","0","12","18","30","0","12","0","12",
"1500000US250251008002","Block Group 2, Census Tract 1008, Suffolk County, Massachusetts","628","238","470","234","470","234","0","12","0","12","0","12","0","12","0","12","0","12","158","96","29","33","0","12","129","96","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251008003","Block Group 3, Census Tract 1008, Suffolk County, Massachusetts","690","333","421","138","406","138","15","26","15","26","0","12","0","12","0","12","0","12","76","61","0","12","0","12","76","61","0","12","0","12","0","12","0","12","0","12","81","126","0","12","112","177",
"1500000US250251008004","Block Group 4, Census Tract 1008, Suffolk County, Massachusetts","653","365","359","235","359","235","0","12","0","12","0","12","0","12","0","12","0","12","294","152","50","40","0","12","244","153","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251008005","Block Group 5, Census Tract 1008, Suffolk County, Massachusetts","308","199","221","138","145","105","76","75","51","59","25","44","0","12","0","12","0","12","66","84","18","29","0","12","48","80","0","12","0","12","0","12","0","12","0","12","21","34","0","12","0","12",
"1500000US250251008006","Block Group 6, Census Tract 1008, Suffolk County, Massachusetts","708","207","306","140","306","140","0","12","0","12","0","12","0","12","0","12","0","12","282","160","84","84","51","67","147","106","0","12","0","12","0","12","0","12","0","12","103","139","0","12","17","30",
"1500000US250251009001","Block Group 1, Census Tract 1009, Suffolk County, Massachusetts","376","164","195","125","108","60","87","121","87","121","0","12","0","12","0","12","0","12","125","72","83","63","0","12","42","38","0","12","0","12","0","12","0","12","0","12","47","64","0","12","9","20",
"1500000US250251009002","Block Group 2, Census Tract 1009, Suffolk County, Massachusetts","295","179","206","154","116","82","90","79","90","79","0","12","0","12","0","12","0","12","49","40","0","12","0","12","39","37","10","17","0","12","0","12","0","12","0","12","0","12","40","63","0","12",
"1500000US250251009003","Block Group 3, Census Tract 1009, Suffolk County, Massachusetts","567","232","204","91","159","79","45","41","45","41","0","12","0","12","0","12","0","12","337","214","137","191","0","12","187","86","0","12","13","21","0","12","0","12","0","12","26","25","0","12","0","12",
"1500000US250251009004","Block Group 4, Census Tract 1009, Suffolk County, Massachusetts","301","147","190","94","160","96","30","45","0","12","30","45","0","12","0","12","0","12","111","93","39","49","0","12","72","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251009005","Block Group 5, Census Tract 1009, Suffolk County, Massachusetts","462","173","298","142","256","145","42","29","27","31","15","23","0","12","0","12","0","12","131","89","14","21","0","12","103","93","14","21","0","12","0","12","0","12","11","17","0","12","0","12","22","33",
"1500000US250251010011","Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts","426","155","288","97","288","97","0","12","0","12","0","12","0","12","0","12","0","12","98","77","39","48","0","12","59","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","41",
"1500000US250251010012","Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts","484","151","307","154","202","98","105","92","105","92","0","12","0","12","0","12","0","12","165","103","79","76","0","12","86","74","0","12","0","12","12","20","0","12","0","12","0","12","0","12","0","12",
"1500000US250251010013","Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts","291","145","210","103","54","67","156","112","142","107","0","12","0","12","14","22","0","12","81","83","68","81","0","12","13","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251010014","Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts","293","172","77","55","77","55","0","12","0","12","0","12","0","12","0","12","0","12","116","96","29","46","0","12","87","103","0","12","0","12","0","12","0","12","0","12","0","12","0","12","100","104",
"1500000US250251010015","Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts","556","334","410","300","113","76","297","272","297","272","0","12","0","12","0","12","0","12","97","86","41","36","26","49","30","54","0","12","0","12","0","12","0","12","0","12","49","58","0","12","0","12",
"1500000US250251010016","Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts","475","223","345","220","158","106","187","202","160","196","27","42","0","12","0","12","0","12","112","97","71","69","0","12","41","64","0","12","0","12","18","31","0","12","0","12","0","12","0","12","0","12",
"1500000US250251010021","Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts","414","250","144","144","144","144","0","12","0","12","0","12","0","12","0","12","0","12","146","98","73","50","0","12","73","83","0","12","0","12","0","12","0","12","0","12","124","132","0","12","0","12",
"1500000US250251010022","Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts","812","278","659","236","639","235","20","40","20","40","0","12","0","12","0","12","0","12","145","93","135","86","0","12","1","15","9","15","0","12","0","12","0","12","0","12","0","12","8","19","0","12",
"1500000US250251010023","Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts","750","214","501","181","436","183","65","81","65","81","0","12","0","12","0","12","0","12","157","106","55","50","0","12","74","81","28","36","0","12","0","12","18","29","0","12","22","36","0","12","52","68",
"1500000US250251011011","Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts","493","222","192","108","122","106","70","74","56","71","14","21","0","12","0","12","0","12","278","179","171","151","0","12","98","98","9","15","0","12","0","12","0","12","0","12","0","12","23","26","0","12",
"1500000US250251011012","Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts","609","269","285","178","263","175","22","36","0","12","22","36","0","12","0","12","0","12","288","151","223","133","0","12","65","60","0","12","0","12","26","39","0","12","0","12","0","12","0","12","10","16",
"1500000US250251011013","Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts","682","249","423","193","279","184","144","111","144","111","0","12","0","12","0","12","0","12","259","165","191","125","0","12","60","57","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US250251011021","Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts","405","134","117","61","93","51","24","30","16","26","8","13","0","12","0","12","0","12","212","102","158","94","0","12","54","45","0","12","0","12","0","12","0","12","9","14","57","49","0","12","10","16",
"1500000US250251011022","Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts","651","192","355","135","326","130","29","32","29","32","0","12","0","12","0","12","0","12","273","131","177","98","0","12","57","67","39","62","0","12","0","12","0","12","0","12","12","17","0","12","11","18",
"1500000US250251011023","Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts","302","129","170","89","148","82","22","24","22","24","0","12","0","12","0","12","0","12","107","85","78","63","20","32","0","12","9","14","0","12","0","12","0","12","0","12","25","39","0","12","0","12",
